YYYY-MM-DD,hh:mm:ss,air_temp,wind_direction,wind_speed,pressure
2014-02-16,21:43:27,-7.9715,45.0,4.7309,982.84
2014-02-16,21:43:32,-8.0075,39.0,4.8742,982.82
2014-02-16,21:43:37,-8.0282,42.0,4.9357,982.81
2014-02-16,21:43:42,-8.0696,43.0,4.8538,982.81
2014-02-16,21:43:47,-8.0746,51.0,5.2224,982.82
2014-02-16,21:43:52,-8.0591,47.0,5.0995,982.83
2014-02-16,21:43:57,-8.0541,49.0,4.9766,982.86
2014-02-16,21:44:02,-8.0541,46.0,4.9562,982.85
2014-02-16,21:44:07,-8.0334,40.0,4.4442,982.83
2014-02-16,21:44:12,-8.0127,47.0,3.9526,982.81
2014-02-16,21:44:17,-7.9715,40.0,4.3008,982.84
2014-02-16,21:44:22,-7.9404,49.0,4.4851,982.85
2014-02-16,21:44:27,-7.8939,34.0,4.2189,982.89
2014-02-16,21:44:32,-7.8683,32.0,3.5021,982.91
2014-02-16,21:44:37,-7.8375,52.0,3.0515,982.86
2014-02-16,21:44:42,-7.8477,47.0,3.7274,982.87
2014-02-16,21:44:47,-7.817,57.0,4.5875,982.9
2014-02-16,21:44:52,-7.8271,52.0,3.6454,982.92
2014-02-16,21:44:57,-7.8425,42.0,3.9322,982.93
2014-02-16,21:45:02,-7.8373,38.0,4.8742,982.89
2014-02-16,21:45:07,-7.8582,40.0,4.9357,982.91
2014-02-16,21:45:12,-7.8634,37.0,5.1814,982.87
2014-02-16,21:45:17,-7.8682,34.0,4.7104,982.89
2014-02-16,21:45:22,-7.8478,38.0,4.4032,982.89
2014-02-16,21:45:27,-7.8992,41.0,4.8333,982.86
2014-02-16,21:45:32,-7.9354,41.0,4.6285,982.87
2014-02-16,21:45:37,-7.9713,41.0,4.4646,982.88
2014-02-16,21:45:42,-8.0077,42.0,4.3213,982.89
2014-02-16,21:45:47,-8.0282,44.0,4.649,982.89
2014-02-16,21:45:52,-8.0386,42.0,4.5056,982.88
2014-02-16,21:45:57,-8.0541,45.0,4.9152,982.9
2014-02-16,21:46:02,-8.0386,41.0,5.2224,982.86
2014-02-16,21:46:07,-8.0541,49.0,5.079,982.91
2014-02-16,21:46:12,-8.0387,45.0,4.6899,982.92
2014-02-16,21:46:17,-8.0593,26.0,4.567,982.93
2014-02-16,21:46:22,-8.0542,33.0,4.2394,982.94
2014-02-16,21:46:27,-8.0336,42.0,3.5021,982.94
2014-02-16,21:46:32,-7.9974,39.0,3.8093,982.96
2014-02-16,21:46:37,-7.9563,42.0,4.055,982.94
2014-02-16,21:46:42,-7.9355,41.0,4.2803,982.95
2014-02-16,21:46:47,-7.9508,42.0,4.4851,982.95
2014-02-16,21:46:52,-7.9663,36.0,4.7104,982.93
2014-02-16,21:46:57,-7.9972,41.0,4.7309,982.94
2014-02-16,21:47:02,-8.0179,40.0,4.608,982.96
2014-02-16,21:47:07,-8.0282,38.0,4.5056,982.97
2014-02-16,21:47:12,-8.0389,37.0,4.649,982.96
2014-02-16,21:47:17,-8.0437,40.0,4.4851,982.97
2014-02-16,21:47:22,-8.0541,39.0,4.3622,982.98
2014-02-16,21:47:27,-8.0696,43.0,4.3418,982.97
2014-02-16,21:47:32,-8.0799,37.0,4.1779,982.99
2014-02-16,21:47:37,-8.0748,41.0,4.0755,982.98
2014-02-16,21:47:42,-8.0851,46.0,4.4032,982.95
2014-02-16,21:47:47,-8.0696,52.0,4.4646,982.96
2014-02-16,21:47:52,-8.0542,52.0,4.5056,982.98
2014-02-16,21:47:57,-8.0593,49.0,4.3622,982.99
2014-02-16,21:48:02,-8.0489,38.0,3.9526,982.98
2014-02-16,21:48:07,-8.0387,37.0,4.3008,982.98
2014-02-16,21:48:12,-8.049,36.0,4.7104,982.97
2014-02-16,21:48:17,-8.0335,45.0,4.8538,983.02
2014-02-16,21:48:22,-7.9923,39.0,4.096,983.02
2014-02-16,21:48:27,-8.0077,42.0,4.3622,983.05
2014-02-16,21:48:32,-8.0027,41.0,4.137,983.03
2014-02-16,21:48:37,-8.049,40.0,4.2189,983.03
2014-02-16,21:48:42,-8.049,38.0,4.1574,983.02
2014-02-16,21:48:47,-8.0542,44.0,4.1165,983.05
2014-02-16,21:48:52,-8.0594,50.0,4.1779,983.03
2014-02-16,21:48:57,-8.0541,39.0,4.3418,983.05
2014-02-16,21:49:02,-8.0282,36.0,4.8128,983.04
2014-02-16,21:49:07,-8.0079,34.0,4.567,983.07
2014-02-16,21:49:12,-7.9977,36.0,4.567,983.06
2014-02-16,21:49:17,-7.9975,45.0,4.3622,983.05
2014-02-16,21:49:22,-7.9872,50.0,4.8333,983.07
2014-02-16,21:49:27,-7.982,46.0,4.9562,983.06
2014-02-16,21:49:32,-7.9563,42.0,4.3418,983.11
2014-02-16,21:49:37,-7.9513,43.0,4.1574,983.06
2014-02-16,21:49:42,-7.982,41.0,4.3008,983.07
2014-02-16,21:49:47,-8.0182,44.0,4.3213,983.05
2014-02-16,21:49:52,-8.0234,45.0,4.1984,983.05
2014-02-16,21:49:57,-8.0593,43.0,4.1779,983.06
2014-02-16,21:50:02,-8.0644,37.0,4.1165,983.06
2014-02-16,21:50:07,-8.0439,28.0,3.4611,983.08
2014-02-16,21:50:12,-8.0335,53.0,2.7238,983.1
2014-02-16,21:50:17,-8.0132,60.0,3.584,983.08
2014-02-16,21:50:22,-7.9975,35.0,3.4406,983.11
2014-02-16,21:50:27,-7.9613,11.0,3.3178,983.07
2014-02-16,21:50:32,-7.9254,30.0,4.137,983.1
2014-02-16,21:50:37,-7.9253,31.0,4.4851,983.12
2014-02-16,21:50:42,-7.9461,42.0,4.1984,983.12
2014-02-16,21:50:47,-7.9358,34.0,3.9526,983.11
2014-02-16,21:50:52,-7.9253,41.0,3.6659,983.13
2014-02-16,21:50:57,-7.9099,41.0,3.9731,983.12
2014-02-16,21:51:02,-7.879,41.0,4.2803,983.12
2014-02-16,21:51:07,-7.8533,44.0,4.2189,983.1
2014-02-16,21:51:12,-7.8583,43.0,4.3213,983.08
2014-02-16,21:51:17,-7.8739,48.0,4.3827,983.07
2014-02-16,21:51:22,-7.8944,51.0,4.1984,983.09
2014-02-16,21:51:27,-7.9149,45.0,4.0755,983.09
2014-02-16,21:51:32,-7.9306,44.0,3.9526,983.1
2014-02-16,21:51:37,-7.9461,39.0,3.8912,983.11
2014-02-16,21:51:42,-7.946,34.0,4.0755,983.07
2014-02-16,21:51:47,-7.9358,39.0,4.0755,983.09
2014-02-16,21:51:52,-7.9151,48.0,3.8093,983.12
2014-02-16,21:51:57,-7.9151,30.0,3.8298,983.12
2014-02-16,21:52:02,-7.9202,44.0,3.1539,983.13
2014-02-16,21:52:07,-7.9151,43.0,3.7069,983.12
2014-02-16,21:52:12,-7.8842,32.0,4.4442,983.13
2014-02-16,21:52:17,-7.8892,44.0,3.6659,983.12
2014-02-16,21:52:22,-7.884,42.0,3.7683,983.13
2014-02-16,21:52:27,-7.879,41.0,3.8093,983.13
2014-02-16,21:52:32,-7.9151,41.0,3.7683,983.11
2014-02-16,21:52:37,-7.9253,42.0,3.7683,983.1
2014-02-16,21:52:42,-7.9411,29.0,4.5466,983.11
2014-02-16,21:52:47,-7.9254,37.0,4.5466,983.1
2014-02-16,21:52:52,-7.9306,38.0,4.2394,983.1
2014-02-16,21:52:57,-7.9151,40.0,3.9322,983.12
2014-02-16,21:53:02,-7.9152,46.0,3.7478,983.13
2014-02-16,21:53:07,-7.9616,33.0,3.3587,983.13
2014-02-16,21:53:12,-7.9563,25.0,3.4816,983.12
2014-02-16,21:53:17,-7.9462,37.0,3.3792,983.15
2014-02-16,21:53:22,-7.9254,65.0,2.8467,983.14
2014-02-16,21:53:27,-7.8947,63.0,2.3962,983.15
2014-02-16,21:53:32,-7.8738,48.0,2.4986,983.17
2014-02-16,21:53:37,-7.874,32.0,3.2358,983.15
2014-02-16,21:53:42,-7.874,44.0,3.9731,983.16
2014-02-16,21:53:47,-7.8533,56.0,4.0755,983.13
2014-02-16,21:53:52,-7.8328,47.0,4.6899,983.14
2014-02-16,21:53:57,-7.8533,45.0,4.0141,983.12
2014-02-16,21:54:02,-7.8688,42.0,3.9322,983.13
2014-02-16,21:54:07,-7.8945,36.0,4.055,983.1
2014-02-16,21:54:12,-7.9306,42.0,3.8093,983.13
2014-02-16,21:54:17,-7.9513,45.0,3.6454,983.12
2014-02-16,21:54:22,-7.972,44.0,3.584,983.12
2014-02-16,21:54:27,-8.0082,42.0,3.6659,983.14
2014-02-16,21:54:32,-8.0082,51.0,3.7888,983.15
2014-02-16,21:54:37,-8.0134,48.0,4.0346,983.15
2014-02-16,21:54:42,-7.9875,50.0,4.2598,983.15
2014-02-16,21:54:47,-7.972,48.0,4.2598,983.14
2014-02-16,21:54:52,-7.9771,43.0,3.7069,983.15
2014-02-16,21:54:57,-7.9616,41.0,4.1165,983.15
2014-02-16,21:55:02,-7.9618,48.0,4.2394,983.13
2014-02-16,21:55:07,-7.9668,51.0,4.3418,983.12
2014-02-16,21:55:12,-7.9977,35.0,4.0755,983.12
2014-02-16,21:55:17,-7.9771,42.0,3.7274,983.11
2014-02-16,21:55:22,-7.9978,43.0,4.3827,983.12
2014-02-16,21:55:27,-8.0134,43.0,4.1574,983.13
2014-02-16,21:55:32,-8.0442,45.0,4.0755,983.11
2014-02-16,21:55:37,-8.0647,41.0,4.096,983.12
2014-02-16,21:55:42,-8.0804,42.0,4.055,983.13
2014-02-16,21:55:47,-8.0699,50.0,4.2189,983.12
2014-02-16,21:55:52,-8.0649,47.0,4.2394,983.12
2014-02-16,21:55:57,-8.0856,44.0,4.1779,983.13
2014-02-16,21:56:02,-8.1113,40.0,4.0755,983.13
2014-02-16,21:56:07,-8.1268,42.0,4.0346,983.13
2014-02-16,21:56:12,-8.1423,45.0,4.096,983.17
2014-02-16,21:56:17,-8.1473,46.0,4.096,983.17
2014-02-16,21:56:22,-8.1368,50.0,4.1574,983.17
2014-02-16,21:56:27,-8.1265,57.0,4.0141,983.15
2014-02-16,21:56:32,-8.1268,41.0,4.2189,983.16
2014-02-16,21:56:37,-8.1011,29.0,4.3213,983.18
2014-02-16,21:56:42,-8.0751,37.0,3.9526,983.17
2014-02-16,21:56:47,-8.0289,38.0,3.4406,983.2
2014-02-16,21:56:52,-8.0081,41.0,3.5021,983.18
2014-02-16,21:56:57,-7.9773,45.0,3.543,983.19
2014-02-16,21:57:02,-7.9873,43.0,3.7069,983.18
2014-02-16,21:57:07,-7.9771,47.0,3.8707,983.17
2014-02-16,21:57:12,-7.9978,53.0,3.8707,983.16
2014-02-16,21:57:17,-8.0132,47.0,3.584,983.16
2014-02-16,21:57:22,-8.0134,46.0,3.8912,983.18
2014-02-16,21:57:27,-7.9978,50.0,4.0141,983.19
2014-02-16,21:57:32,-8.0081,34.0,3.9117,983.18
2014-02-16,21:57:37,-7.9875,51.0,3.8707,983.16
2014-02-16,21:57:42,-7.9823,38.0,3.9526,983.19
2014-02-16,21:57:47,-7.9618,55.0,3.2358,983.18
2014-02-16,21:57:52,-7.9616,36.0,3.7683,983.21
2014-02-16,21:57:57,-7.9619,44.0,3.584,983.2
2014-02-16,21:58:02,-7.9668,39.0,2.8262,983.2
2014-02-16,21:58:07,-7.9413,36.0,3.2973,983.22
2014-02-16,21:58:12,-7.9463,35.0,3.8093,983.21
2014-02-16,21:58:17,-7.9413,79.0,3.4406,983.22
2014-02-16,21:58:22,-7.9257,49.0,2.8467,983.22
2014-02-16,21:58:27,-7.9154,38.0,3.3178,983.22
2014-02-16,21:58:32,-7.8792,71.0,3.6864,983.21
2014-02-16,21:58:37,-7.8792,64.0,3.2154,983.21
2014-02-16,21:58:42,-7.8638,66.0,2.8058,983.21
2014-02-16,21:58:47,-7.8483,32.0,2.1094,983.22
2014-02-16,21:58:52,-7.8226,57.0,1.2902,983.22
2014-02-16,21:58:57,-7.8174,52.0,2.6214,983.24
2014-02-16,21:59:02,-7.7967,54.0,3.6045,983.24
2014-02-16,21:59:07,-7.7915,48.0,3.7683,983.25
2014-02-16,21:59:12,-7.807,45.0,3.2358,983.25
2014-02-16,21:59:17,-7.8226,44.0,3.3997,983.25
2014-02-16,21:59:22,-7.8535,28.0,3.625,983.23
2014-02-16,21:59:27,-7.8433,52.0,2.9082,983.25
2014-02-16,21:59:32,-7.8379,53.0,3.4611,983.24
2014-02-16,21:59:37,-7.8328,31.0,2.9901,983.26
2014-02-16,21:59:42,-7.8226,37.0,3.2768,983.23
2014-02-16,21:59:47,-7.8587,51.0,3.1949,983.24
2014-02-16,21:59:52,-7.8379,46.0,2.5395,983.24
2014-02-16,21:59:57,-7.8174,44.0,2.5805,983.25
2014-02-16,22:00:02,-7.8123,58.0,2.7443,983.26
2014-02-16,22:00:07,-7.8174,50.0,2.56,983.23
2014-02-16,22:00:12,-7.8224,57.0,2.601,983.25
2014-02-16,22:00:17,-7.8226,53.0,3.0515,983.24
2014-02-16,22:00:22,-7.8379,43.0,3.0515,983.25
2014-02-16,22:00:27,-7.8329,44.0,2.601,983.26
2014-02-16,22:00:32,-7.8276,58.0,3.7683,983.24
2014-02-16,22:00:37,-7.8329,47.0,3.4406,983.27
2014-02-16,22:00:42,-7.8433,36.0,3.0925,983.26
2014-02-16,22:00:47,-7.8485,47.0,3.4202,983.26
2014-02-16,22:00:52,-7.8638,49.0,3.8093,983.24
2014-02-16,22:00:57,-7.8536,45.0,3.7478,983.25
2014-02-16,22:01:02,-7.8588,45.0,3.6659,983.23
2014-02-16,22:01:07,-7.8895,43.0,3.6659,983.24
2014-02-16,22:01:12,-7.8948,39.0,3.9936,983.24
2014-02-16,22:01:17,-7.9206,40.0,3.9322,983.26
2014-02-16,22:01:22,-7.9464,39.0,3.6045,983.28
2014-02-16,22:01:27,-7.9723,42.0,3.3997,983.3
2014-02-16,22:01:32,-7.9619,49.0,3.7274,983.29
2014-02-16,22:01:37,-7.9464,56.0,3.625,983.3
2014-02-16,22:01:42,-7.9257,53.0,3.9526,983.29
2014-02-16,22:01:47,-7.895,46.0,3.3997,983.31
2014-02-16,22:01:52,-7.9155,33.0,3.072,983.3
2014-02-16,22:01:57,-7.9053,32.0,3.1949,983.27
2014-02-16,22:02:02,-7.9103,50.0,2.9696,983.3
2014-02-16,22:02:07,-7.8845,53.0,2.601,983.32
2014-02-16,22:02:12,-7.8691,54.0,2.6829,983.32
2014-02-16,22:02:17,-7.8536,54.0,2.0685,983.33
2014-02-16,22:02:22,-7.8381,47.0,1.8637,983.33
2014-02-16,22:02:27,-7.8226,60.0,2.3347,983.32
2014-02-16,22:02:32,-7.7968,47.0,2.6829,983.33
2014-02-16,22:02:37,-7.7968,24.0,3.072,983.33
2014-02-16,22:02:42,-7.776,35.0,2.6214,983.33
2014-02-16,22:02:47,-7.776,31.0,1.7613,983.32
2014-02-16,22:02:52,-7.7298,39.0,1.3926,983.33
2014-02-16,22:02:57,-7.7298,63.0,1.3107,983.34
2014-02-16,22:03:02,-7.7295,51.0,1.8842,983.33
2014-02-16,22:03:07,-7.735,74.0,2.3962,983.34
2014-02-16,22:03:12,-7.7295,51.0,1.9251,983.35
2014-02-16,22:03:17,-7.7143,48.0,2.519,983.34
2014-02-16,22:03:22,-7.7143,44.0,2.7034,983.34
2014-02-16,22:03:27,-7.74,35.0,2.7034,983.36
2014-02-16,22:03:32,-7.7762,54.0,2.4576,983.37
2014-02-16,22:03:37,-7.8072,58.0,2.6419,983.37
2014-02-16,22:03:42,-7.8381,74.0,2.8467,983.37
2014-02-16,22:03:47,-7.8381,69.0,2.5805,983.36
2014-02-16,22:03:52,-7.8226,63.0,1.9866,983.37
2014-02-16,22:03:57,-7.8174,22.0,1.8432,983.35
2014-02-16,22:04:02,-7.8174,52.0,1.7203,983.37
2014-02-16,22:04:07,-7.8174,54.0,1.0035,983.37
2014-02-16,22:04:12,-7.8019,78.0,1.2493,983.37
2014-02-16,22:04:17,-7.7505,32.0,0.98304,983.37
2014-02-16,22:04:22,-7.7197,79.0,0.75776,983.37
2014-02-16,22:04:27,-7.7041,88.0,1.3926,983.37
2014-02-16,22:04:32,-7.6937,86.0,1.2902,983.37
2014-02-16,22:04:37,-7.6886,74.0,0.73728,983.38
2014-02-16,22:04:42,-7.6628,20.0,0.77824,983.38
2014-02-16,22:04:47,-7.642,74.0,0.63488,983.39
2014-02-16,22:04:52,-7.6114,58.0,1.3722,983.39
2014-02-16,22:04:57,-7.5751,22.0,1.9251,983.4
2014-02-16,22:05:02,-7.5645,119.0,1.4541,983.4
2014-02-16,22:05:07,-7.5699,79.0,1.1469,983.41
2014-02-16,22:05:12,-7.5801,53.0,0.8192,983.4
2014-02-16,22:05:17,-7.5749,28.0,0.512,983.4
2014-02-16,22:05:22,-7.5492,34.0,0.88064,983.4
2014-02-16,22:05:27,-7.5233,43.0,1.5974,983.41
2014-02-16,22:05:32,-7.5029,48.0,1.6794,983.41
2014-02-16,22:05:37,-7.5029,36.0,1.5974,983.41
2014-02-16,22:05:42,-7.544,40.0,1.1878,983.41
2014-02-16,22:05:47,-7.5128,45.0,0.9216,983.41
2014-02-16,22:05:52,-7.5388,57.0,0.67584,983.4
2014-02-16,22:05:57,-7.5595,82.0,0.59392,983.4
2014-02-16,22:06:02,-7.5492,88.0,0.65536,983.4
2014-02-16,22:06:07,-7.5079,131.0,0.59392,983.4
2014-02-16,22:06:12,-7.5029,173.0,0.38912,983.41
2014-02-16,22:06:17,-7.4151,175.0,0.57344,983.41
2014-02-16,22:06:22,-7.3426,176.0,0.49152,983.41
2014-02-16,22:06:27,-7.2551,263.0,0.75776,983.4
2014-02-16,22:06:32,-7.1982,243.0,0.67584,983.4
2014-02-16,22:06:37,-7.1725,231.0,0.65536,983.41
2014-02-16,22:06:42,-7.1518,161.0,0.8192,983.41
2014-02-16,22:06:47,-7.1571,99.0,0.65536,983.42
2014-02-16,22:06:52,-7.2087,86.0,0.69632,983.43
2014-02-16,22:06:57,-7.2139,36.0,0.67584,983.42
2014-02-16,22:07:02,-7.2241,40.0,0.63488,983.43
2014-02-16,22:07:07,-7.2396,36.0,1.024,983.43
2014-02-16,22:07:12,-7.2757,29.0,1.1264,983.43
2014-02-16,22:07:17,-7.2964,29.0,1.1264,983.43
2014-02-16,22:07:22,-7.3118,30.0,0.90112,983.43
2014-02-16,22:07:27,-7.3375,20.0,0.77824,983.43
2014-02-16,22:07:32,-7.3323,52.0,0.88064,983.42
2014-02-16,22:07:37,-7.3274,7.0,0.77824,983.44
2014-02-16,22:07:42,-7.3221,32.0,0.57344,983.43
2014-02-16,22:07:47,-7.3583,34.0,0.55296,983.43
2014-02-16,22:07:52,-7.3583,31.0,0.9216,983.43
2014-02-16,22:07:57,-7.353,33.0,1.065,983.44
2014-02-16,22:08:02,-7.3427,37.0,1.024,983.44
2014-02-16,22:08:07,-7.348,82.0,0.88064,983.45
2014-02-16,22:08:12,-7.3737,88.0,1.4131,983.44
2014-02-16,22:08:17,-7.4151,96.0,1.6998,983.44
2014-02-16,22:08:22,-7.4617,81.0,1.4336,983.45
2014-02-16,22:08:27,-7.4822,78.0,0.83968,983.46
2014-02-16,22:08:32,-7.5132,111.0,1.0445,983.45
2014-02-16,22:08:37,-7.5493,107.0,1.3926,983.45
2014-02-16,22:08:42,-7.575,93.0,1.8022,983.44
2014-02-16,22:08:47,-7.5699,130.0,1.065,983.45
2014-02-16,22:08:52,-7.5702,101.0,1.2698,983.46
2014-02-16,22:08:57,-7.5906,78.0,1.6179,983.46
2014-02-16,22:09:02,-7.5754,85.0,1.6179,983.46
2014-02-16,22:09:07,-7.5545,102.0,1.3722,983.47
2014-02-16,22:09:12,-7.4977,162.0,1.1674,983.47
2014-02-16,22:09:17,-7.4924,67.0,0.83968,983.47
2014-02-16,22:09:22,-7.4874,4.0,0.65536,983.47
2014-02-16,22:09:27,-7.4977,324.0,1.1674,983.46
2014-02-16,22:09:32,-7.4875,322.0,0.88064,983.47
2014-02-16,22:09:37,-7.4927,23.0,0.36864,983.48
2014-02-16,22:09:42,-7.472,84.0,0.7168,983.47
2014-02-16,22:09:47,-7.4927,68.0,1.1059,983.47
2014-02-16,22:09:52,-7.5492,64.0,2.2118,983.47
2014-02-16,22:09:57,-7.575,37.0,2.7443,983.46
2014-02-16,22:10:02,-7.596,32.0,2.3142,983.45
2014-02-16,22:10:07,-7.6111,0.0,1.9456,983.46
2014-02-16,22:10:12,-7.6215,354.0,1.4541,983.45
2014-02-16,22:10:17,-7.6008,26.0,1.9866,983.46
2014-02-16,22:10:22,-7.6061,35.0,1.7818,983.45
2014-02-16,22:10:27,-7.6061,41.0,1.577,983.44
2014-02-16,22:10:32,-7.6111,62.0,1.3107,983.45
2014-02-16,22:10:37,-7.6009,64.0,1.6998,983.47
2014-02-16,22:10:42,-7.6214,83.0,2.1504,983.46
2014-02-16,22:10:47,-7.6166,59.0,2.3757,983.46
2014-02-16,22:10:52,-7.6268,71.0,2.8262,983.45
2014-02-16,22:10:57,-7.6318,90.0,2.56,983.47
2014-02-16,22:11:02,-7.637,56.0,2.3962,983.47
2014-02-16,22:11:07,-7.6319,63.0,2.5395,983.46
2014-02-16,22:11:12,-7.6577,58.0,2.7443,983.46
2014-02-16,22:11:17,-7.668,96.0,2.7034,983.47
2014-02-16,22:11:22,-7.6628,98.0,2.8467,983.46
2014-02-16,22:11:27,-7.6628,93.0,1.8637,983.48
2014-02-16,22:11:32,-7.6319,98.0,2.4986,983.48
2014-02-16,22:11:37,-7.6216,78.0,2.6214,983.5
2014-02-16,22:11:42,-7.6319,52.0,3.0515,983.49
2014-02-16,22:11:47,-7.663,63.0,2.3962,983.49
2014-02-16,22:11:52,-7.6577,65.0,2.2118,983.49
2014-02-16,22:11:57,-7.6373,85.0,1.8842,983.49
2014-02-16,22:12:02,-7.6628,153.0,1.7408,983.49
2014-02-16,22:12:07,-7.668,85.0,1.5565,983.48
2014-02-16,22:12:12,-7.7197,86.0,2.6624,983.5
2014-02-16,22:12:17,-7.7765,105.0,2.9696,983.46
2014-02-16,22:12:22,-7.8075,78.0,2.5395,983.48
2014-02-16,22:12:27,-7.8177,77.0,2.3962,983.48
2014-02-16,22:12:32,-7.7974,50.0,2.7034,983.45
2014-02-16,22:12:37,-7.8075,56.0,2.2528,983.47
2014-02-16,22:12:42,-7.8229,39.0,2.1914,983.5
2014-02-16,22:12:47,-7.8384,53.0,2.1299,983.48
2014-02-16,22:12:52,-7.864,57.0,2.8672,983.46
2014-02-16,22:12:57,-7.8898,51.0,2.6419,983.48
2014-02-16,22:13:02,-7.9002,45.0,2.7443,983.48
2014-02-16,22:13:07,-7.8848,43.0,3.0106,983.48
2014-02-16,22:13:12,-7.8796,53.0,3.0515,983.48
2014-02-16,22:13:17,-7.8694,62.0,2.8262,983.48
2014-02-16,22:13:22,-7.9002,56.0,2.8262,983.47
2014-02-16,22:13:27,-7.926,67.0,2.8877,983.47
2014-02-16,22:13:32,-7.9364,63.0,3.1539,983.45
2014-02-16,22:13:37,-7.9571,69.0,2.8877,983.46
2014-02-16,22:13:42,-7.9571,64.0,2.3757,983.46
2014-02-16,22:13:47,-7.9881,51.0,2.6419,983.45
2014-02-16,22:13:52,-8.0033,55.0,2.9082,983.47
2014-02-16,22:13:57,-7.9933,50.0,3.1949,983.47
2014-02-16,22:14:02,-7.9881,52.0,2.5805,983.49
2014-02-16,22:14:07,-7.9726,49.0,2.2938,983.48
2014-02-16,22:14:12,-7.9778,58.0,2.2118,983.47
2014-02-16,22:14:17,-7.9726,87.0,2.2118,983.46
2014-02-16,22:14:22,-7.9467,82.0,2.8058,983.44
2014-02-16,22:14:27,-7.9362,72.0,2.4166,983.46
2014-02-16,22:14:32,-7.916,70.0,2.4986,983.46
2014-02-16,22:14:37,-7.9209,55.0,2.2733,983.47
2014-02-16,22:14:42,-7.9107,48.0,2.4576,983.47
2014-02-16,22:14:47,-7.9105,52.0,2.3347,983.46
2014-02-16,22:14:52,-7.9002,58.0,3.1539,983.45
2014-02-16,22:14:57,-7.8953,62.0,2.9901,983.46
2014-02-16,22:15:02,-7.9107,55.0,2.7034,983.46
2014-02-16,22:15:07,-7.9364,52.0,2.3757,983.46
2014-02-16,22:15:12,-7.9674,73.0,2.519,983.46
2014-02-16,22:15:17,-7.9726,92.0,2.5805,983.45
2014-02-16,22:15:22,-7.9778,46.0,2.3142,983.45
2014-02-16,22:15:27,-8.0034,67.0,1.8227,983.45
2014-02-16,22:15:32,-7.9881,69.0,2.2938,983.46
2014-02-16,22:15:37,-7.9881,45.0,2.601,983.45
2014-02-16,22:15:42,-7.9829,49.0,2.3552,983.45
2014-02-16,22:15:47,-7.9726,58.0,2.2733,983.45
2014-02-16,22:15:52,-7.9571,66.0,2.2118,983.45
2014-02-16,22:15:57,-7.9312,52.0,1.8637,983.45
2014-02-16,22:16:02,-7.9209,80.0,1.6179,983.42
2014-02-16,22:16:07,-7.9314,77.0,2.3347,983.43
2014-02-16,22:16:12,-7.9003,77.0,2.9491,983.43
2014-02-16,22:16:17,-7.88,79.0,2.9491,983.44
2014-02-16,22:16:22,-7.8748,84.0,2.8058,983.41
2014-02-16,22:16:27,-7.8438,61.0,2.3142,983.43
2014-02-16,22:16:32,-7.8489,66.0,2.3142,983.44
2014-02-16,22:16:37,-7.8384,67.0,2.1709,983.42
2014-02-16,22:16:42,-7.8438,79.0,2.3552,983.42
2014-02-16,22:16:47,-7.8334,72.0,2.4166,983.42
2014-02-16,22:16:52,-7.8488,74.0,2.6419,983.42
2014-02-16,22:16:57,-7.8438,77.0,2.007,983.43
2014-02-16,22:17:02,-7.8387,76.0,2.6624,983.43
2014-02-16,22:17:07,-7.8335,60.0,2.601,983.44
2014-02-16,22:17:12,-7.8282,71.0,2.3962,983.42
2014-02-16,22:17:17,-7.8284,86.0,2.089,983.43
2014-02-16,22:17:22,-7.8438,82.0,2.7443,983.42
2014-02-16,22:17:27,-7.8282,95.0,3.6045,983.4
2014-02-16,22:17:32,-7.8386,94.0,3.4202,983.4
2014-02-16,22:17:37,-7.8748,99.0,2.9901,983.4
2014-02-16,22:17:42,-7.9109,132.0,2.519,983.41
2014-02-16,22:17:47,-7.9622,132.0,2.1504,983.42
2014-02-16,22:17:52,-7.9571,77.0,2.4986,983.41
2014-02-16,22:17:57,-7.9417,98.0,2.0275,983.41
2014-02-16,22:18:02,-7.9519,92.0,3.0106,983.43
2014-02-16,22:18:07,-7.9469,125.0,2.4166,983.43
2014-02-16,22:18:12,-7.9522,113.0,1.2288,983.41
2014-02-16,22:18:17,-7.9881,86.0,0.75776,983.42
2014-02-16,22:18:22,-7.9883,72.0,0.55296,983.41
2014-02-16,22:18:27,-7.9985,38.0,0.36864,983.41
2014-02-16,22:18:32,-7.9881,0.0,0.3072,983.41
2014-02-16,22:18:37,-7.9933,50.0,0.53248,983.41
2014-02-16,22:18:42,-7.9727,114.0,0.49152,983.4
2014-02-16,22:18:47,-7.9676,222.0,0.43008,983.4
2014-02-16,22:18:52,-7.9367,15.0,0.16384,983.41
2014-02-16,22:18:57,-7.9058,51.0,0.28672,983.41
2014-02-16,22:19:02,-7.9005,96.0,0.63488,983.4
2014-02-16,22:19:07,-7.8593,94.0,1.7408,983.4
2014-02-16,22:19:12,-7.8644,79.0,2.4781,983.41
2014-02-16,22:19:17,-7.8594,84.0,3.3382,983.41
2014-02-16,22:19:22,-7.8439,77.0,2.7648,983.4
2014-02-16,22:19:27,-7.8438,94.0,3.3382,983.4
2014-02-16,22:19:32,-7.8387,84.0,3.6864,983.43
2014-02-16,22:19:37,-7.8541,85.0,3.4816,983.39
2014-02-16,22:19:42,-7.8698,78.0,3.072,983.42
2014-02-16,22:19:47,-7.8646,133.0,2.0275,983.4
2014-02-16,22:19:52,-7.8438,105.0,2.7443,983.41
